lat,loc,lon
39.6650358,"Blanford, IN",-87.52057649999998
38.288462,"Weyers Cave, VA",-78.91308259999998
40.10649919999999,"Rydal, PA",-75.1085068
38.0964191,"Rich Hill, MO",-94.3610616
44.8554579,"Maple City, MI",-85.85557299999998
38.9373391,"Kent Island, MD",-76.3289941
37.7598066,"Lovingston, VA",-78.8707458
42.5327799,"Hazel Green, WI",-90.4345722
46.8789224,"Bonner, MT",-113.8932527
38.014773100000006,"Chrisney, IN",-87.0363859
42.24863320000001,"Marengo, IL",-88.60842690000001
36.700645,"Nowata, OK",-95.63803409999998
33.743075899999994,"Homeland, CA",-117.1091967
31.8912717,"Eufaula, AL",-85.1454876
40.0175483,"Beardstown, IL",-90.4242916
32.2947732,"Rincon, GA",-81.23536120000001
45.3974847,"Saint Francis, MN",-93.387922
33.8491816,"Redondo beach, CA",-118.3884078
46.4476278,"Wapato, WA",-120.4203382
48.0652566,"Tulalip, WA",-122.28132240000002
30.3943588,"Brusly, LA",-91.2537198
32.8998554,"Avinger, TX",-94.5563119
38.3969236,"Lyman, UT",-111.589627
43.470732,"Alton Bay, NH",-71.23345090000002
34.833416,"Moore, SC",-81.992074
44.779157700000006,"Acme, MI",-85.45818589999998
40.3295547,"Shrewsbury, NJ",-74.06152850000002
38.26838789999999,"Herculaneum, MO",-90.38012009999998
39.644986,"Edwards, CO",-106.5942
38.76409570000001,"Security, CO",-104.7404269
39.6928728,"Maugansville, MD",-77.74471609999998
27.2730492,"Port St Lucie, FL",-80.3582261
37.91753170000001,"Heathsville, VA",-76.4721934
39.957902,"Upper Darby, PA",-75.3076883
37.7989878,"Lenore, WV",-82.28680779999998
40.2259263,"Brickerville, PA",-76.3024557
30.4549146,"Pumpkin Center, LA",-90.5420345
41.4951385,"Clarks Green, PA",-75.6981686
39.1531627,"Olney, MD",-77.066923
32.5149469,"Tijuana, CA",-117.0382471
32.990914399999994,"Rio Rancho, CA",-117.1678946
41.01111029999999,"Plattesmouth, NE",-95.8808424
41.984407,"Stafford Springs, CT",-72.31625229999999
48.3634784,"Twisp, WA",-120.122303
46.792703,"Terry, MT",-105.3130039
39.944285,"Seaside, NJ",-74.0729139
30.1454934,"Stagecoach, TX",-95.71355799999999
47.4980408,"Mayville, ND",-97.3245354
44.4245638,"Crooked River Ranch, OR",-121.2383729
41.626270700000006,"Unknown, PA",-79.67358409999999
27.5472589,"Wauchula, FL",-81.8114715
30.4982516,"Freeport, FL",-86.1360517
34.7743276,"Stella, NC",-77.1505072
40.9584265,"Snydersville, PA",-75.2915713
45.6680167,"Exeland, WI",-91.2440479
42.0039178,"Elk Grove, IL",-87.97034609999999
39.7222183,"Easton, MO",-94.641625
42.22244389999999,"Lakewood, IL",-88.37801619999998
41.8326629,"North Scituate, RI",-71.5870939
39.7991985,"Tuscola, IL",-88.28310379999998
38.6083822,"New Haven, MO",-91.2190416
42.3522956,"Danby, NY",-76.48077370000001
38.038748,"Partlow, VA",-77.63887640000002
34.85261759999999,"Simsponville, SC",-82.3940104
39.3176586,"Cooksville, MD",-77.0203913
41.4225316,"Manhattan, IL",-87.98588629999998
43.7333214,"Lamartine, WI",-88.56871869999998
31.1276849,"Pelham, GA",-84.15184659999998
34.07029,"Bloomington, CA",-117.3958797
32.3868278,"Cochran, GA",-83.35460979999998
26.1286875,"Bayview, TX",-97.3983143
32.6926512,"North Yuma, AZ",-114.6276916
44.3878453,"Readfield, ME",-69.9667188
43.1450748,"Spencer, IA",-95.144318
39.7492621,"Carroll Valley, PA",-77.3830435
37.02367589999999,"Baxter Springs, KS",-94.73550420000001
42.441739,"Marathon, NY",-76.0321474
41.2414216,"Mazon, IL",-88.4195101
37.24954,"Hazard, KY",-83.19322840000002
36.4011825,"Eureka Springs, AR",-93.7379711
41.5033572,"New Paris, IN",-85.8307059
40.1812212,"Yardville, NJ",-74.6643248
47.67925899999999,"Brinnon, WA",-122.8982142
36.38652670000001,"Pilot Mountain, NC",-80.46950229999999
37.9136628,"Chester, IL",-89.82205049999996
32.7466774,"Early Branch, SC",-80.92856450000002
32.397118,"Metter, GA",-82.0601195
38.040583700000006,"Lexingtob, KY",-84.50371640000002
39.96673079999999,"Whitehall, OH",-82.8854559
38.45166029999999,"Doyleville, CO",-106.6094773
45.7110618,"Sarona, WI",-91.8065608
38.2872709,"Lenzburg, IL",-89.8173228
38.4494063,"Canon city, CO",-105.2253316
34.2048586,"Winnetka, CA",-118.5739621
36.8299842,"Flat Lick, KY",-83.77003130000001
41.7189365,"Pointplace, OH",-83.4793777
36.2498543,"Hays, NC",-81.11563879999999
43.23993660000001,"East Dorset, VT",-73.0101622
42.5916684,"Milford, MI",-83.6003703
40.5661982,"Mifflintown, PA",-77.39273039999998
36.5958946,"Koshkonong, MO",-91.6456994
30.4382559,"Tallahasse, FL",-84.28073289999998
32.3333667,"Keithville, LA",-93.8296541
36.9541929,"Tyrone, OK",-101.065444
34.3978054,"Mayer, AZ",-112.23627340000002
41.3513207,"Duryea, PA",-75.76243869999998
43.32672410000001,"Lyndonville, NY",-78.3889138
40.1498283,"Trooper, PA",-75.40185009999998
35.9937245,"Green Mountain, NC",-82.2590172
41.9858412,"Madison Township, OH",-81.05338540000002
39.4597701,"Pearl, IL",-90.62595879999999
45.7393928,"Shell Lake, WI",-91.9254537
42.3725828,"East Durham, NY",-74.09569139999998
33.792239200000004,"Lomita, CA",-118.3150722
32.4798575,"Millbrook, AL",-86.36191629999998
38.7148404,"Rescue, CA",-120.9528258
40.7127921,"Lopatcong, NJ",-75.16037519999998
33.659055200000005,"Nesmith, SC",-79.51339349999998
36.4220207,"Gravette, AR",-94.4535484
44.3199654,"Alma, WI",-91.9148839
42.2094839,"Mattawan, MI",-85.784453
41.28871210000001,"Champion Heights, OH",-80.8405468
39.3962109,"Saint Marys, WV",-81.2013363
41.420034,"Monee, IL",-87.7417114
38.8589483,"Bennington, IN",-85.14050929999998
35.2606255,"Pink, OK",-97.1197478
41.2990487,"Champion, OH",-80.8765205
37.321212300000006,"Kite, KY",-82.80293669999998
44.29094910000001,"Sisters, OR",-121.5492119
30.5072344,"Irvington, AL",-88.22420840000002
42.2966861,"Freeport, IL",-89.6212271
37.00424539999999,"Monument Valley, UT",-110.1734785
36.9905439,"Greenehaven, AZ",-111.5621868
44.03548170000001,"Coloma, WI",-89.52240040000002
40.5067723,"Perth Amboy, NJ",-74.2654234
41.52857570000001,"Green River, WY",-109.4662461
42.1588737,"Lafayette, IA",-93.642048
37.7749295,"San Fransisco, CA",-122.4194155
32.6279113,"Crandall, TX",-96.4558196
40.7003793,"Uniondale, NY",-73.5929056
40.78101729999999,"Moriches bay area, NY",-72.71710519999998
40.7744509,"Milford, NE",-97.0505887
35.7050778,"Osceola, AR",-89.96953200000002
41.7308834,"Fremont, IN",-84.9327395
33.7906551,"Harbor City, CA",-118.2965084
40.7066605,"Barry Township, PA",-76.4215988
34.056275,"Galivants Ferry, SC",-79.24643420000002
47.4217682,"Hobart, WA",-121.972893
40.75176039999999,"Andreas, PA",-75.79241479999997
43.40066969999999,"Lebanon, ME",-70.91937899999998
38.9227639,"Davidsonville, MD",-76.62855449999998
35.40510579999999,"Newalla, OK",-97.1629711
36.329305100000006,"Pinnacle, NC",-80.43311159999998
40.6721081,"Branchdale, PA",-76.32030909999997
27.8642367,"MacDill AFB, FL",-82.49758229999998
40.2903891,"West Long Branch, NJ",-74.0176381
33.4596667,"Capistrano Beach, CA",-117.66902079999998
37.0031109,"Grand Rivers, KY",-88.2344746
48.43769469999999,"Kabetogama, MN",-93.0273735
26.8836752,"Rotonda West, FL",-82.2900944
29.457177,"Crystal Beach, TX",-94.6396378
33.405202,"Saint Stephen, SC",-79.92515159999998
44.95302059999999,"Woodville, WI",-92.2912993
35.34560379999999,"Panhandle, TX",-101.3804447
36.0711174,"Linville, NC",-81.87044809999998
31.6251747,"Elkhart, TX",-95.5793977
41.4278716,"Washingtonville, NY",-74.16597979999997
40.6320482,"Woodmere, NY",-73.71263139999998
35.2225668,"Nomran, OK",-97.4394777
42.4286321,"Wadsworth, IL",-87.92396509999998
42.353355,"Round lake, IL",-88.09341450000002
39.9356016,"Quincy, IL",-91.4098726
42.5331974,"Castleton on Hudson, NY",-73.7462997
37.45759279999999,"Hardshell, KY",-83.2510087
41.76748810000001,"Mingo, IA",-93.28353919999999
41.2306034,"Churubusco, IN",-85.3194208
40.3728778,"Red Hill, PA",-75.4810131
43.8013556,"LaCrosse, WI",-91.2395807
41.5309146,"Jermyn, PA",-75.5454634
46.5374764,"Upper Peninsula, MI",-87.39521090000002
39.196005,"Penn Valley, CA",-121.1910659
35.7998977,"Duck Island, NC",-75.59405819999998
36.7593036,"Bassett, VA",-79.9903195
32.3862619,"Kilgore, TX",-94.8757709
37.2608936,"Greensburg, KY",-85.49885479999998
38.3565773,"vacaville, CA",-121.9877444
40.4578119,"Memphis, MO",-92.1712924
33.4751634,"Santee, SC",-80.48647640000002
34.0637227,"Comer, GA",-83.1254261
39.0066993,"Stering, VA",-77.4291298
37.64472,"Rachel, NV",-115.74278
40.36593939999999,"Lambertville, NJ",-74.94294479999998
38.6608855,"Creve Coeur, MO",-90.422618
31.8049837,"Center City, TX",-94.18648
40.2397986,"Windber, PA",-78.8350223
39.163098,"Jasonvill, IN",-87.1991807
32.3526456,"Vicksburg, MS",-90.877882
34.871187899999995,"Chickamauga, GA",-85.2907896
34.3704884,"Ventura County, CA",-119.1390642
39.0931617,"Boyce, VA",-78.0594426
35.5653583,"Waldenburg, AR",-90.9337294
36.6118169,"Skippers, VA",-77.54664629999998
34.9840722,"Ardmore, AL",-86.8396032
35.18738370000001,"Cove City, NC",-77.3207917
27.762805100000005,"St. Petersburg Causeway, FL",-82.7498233
36.8529263,"Virgnia Beach, VA",-75.97798499999998
32.7459645,"Grand prairie, TX",-96.99778459999999
40.702677,"Jamaica, NY",-73.7889689
32.893442,"Eagle mountain, TX",-97.444273
43.2122486,"Brown City, MI",-82.9896604
43.35414760000001,"Lennox, SD",-96.8919951
43.6453163,"Renner, SD",-96.7113497
44.1370689,"Coburg, OR",-123.0664761
47.10032229999999,"Dupont, WA",-122.64478909999998
41.7816732,"Burwell, NE",-99.1331539
39.7283804,"Baylis, IL",-90.90818759999999
43.14667,"West Walworth, NY",-77.34582999999998
35.8534705,"Liberty, NC",-79.5716903
40.80037670000001,"Center Moriches, NY",-72.7898233
37.9623987,"Baca Grande, CO",-105.6696467
39.1222138,"Palmer Lake, CO",-104.917204
39.9375969,"East Berlin, PA",-76.9785892
40.7787454,"Salt Flats, UT",-113.8352043
39.4284503,"Absecon, NJ",-74.49570759999997
32.7565042,"Anson, TX",-99.89620699999999
44.95302150000001,"Maplewood,, MN",-92.9952153
41.3110284,"Valley, NE",-96.3465622
40.3273143,"Reistville, PA",-76.3027323
34.4078063,"Strawberry, AZ",-111.4934754
39.5951147,"Elmer, NJ",-75.1701819
36.10543120000001,"Whitakers, NC",-77.71275349999998
40.1608295,"Falls Twp, PA",-74.7922202
35.046508,"Boiling Springs, SC",-81.98177259999999
47.9174361,"Zortman, MT",-108.5253185
38.6412256,"Seaford, DE",-75.61103809999999
37.8903243,"Omaha, IL",-88.30309770000002
39.52978239999999,"Waynesville, OH",-84.086601
43.3389519,"Center Barnstead, NH",-71.25977619999998
42.4739705,"Coeymans, NY",-73.79234559999998
33.6220542,"Forest Park, GA",-84.36909179999998
38.4852928,"Central, VA",-78.95145099999998
39.21304179999999,"Snowmass VIllage, CO",-106.9378207
40.7722865,"Ford CIty, PA",-79.52976729999997
40.1653934,"Whitpain Township, PA",-75.2829046
40.6670454,"High Bridge, NJ",-74.8957231
33.351514,"Waldo, AR",-93.2957251
42.3292525,"Ghent, NY",-73.6156735
31.7170958,"Bangs, TX",-99.1325528
35.71140219999999,"Ganado, AZ",-109.5420492
21.3209005,"Kalaeloa, HI",-158.0812864
43.5050963,"Lyman, ME",-70.6379682
32.0340508,"Plains, GA",-84.3926912
37.7825423,"Lake Springs, MO",-91.6787641
26.527578100000003,"Captiva Island, FL",-82.1948171
34.8535098,"Greenville area, SC",-82.39820379999998
46.8567662,"Tenino, WA",-122.8529093
36.3510616,"Goshen, CA",-119.42012040000002
29.605550800000003,"Hammock Beach, FL",-81.18860440000002
35.2468204,"Searcy, AR",-91.73368459999999
42.99117570000001,"Tyre, NY",-76.80217809999998
40.4939576,"Bellevue, PA",-80.0517215
40.5518939,"Greenwood, SD",-77.151954
44.8814151,"Gleneden, OR",-124.034593
40.67586860000001,"Kappa, IL",-89.007852
35.0498496,"Interstate 40, NM",-106.1555297
43.1443461,"Bondville, VT",-72.87689350000002
41.0845277,"Watsontown, PA",-76.8638522
42.19257460000001,"Maine, NY",-76.0610361
36.5039535,"Ridgedale, MO",-93.2237919
44.6400507,"Johnson, VT",-72.66150809999998
35.38592420000001,"Ft. Smith, AR",-94.39854749999999
47.5929997,"Marcell, MN",-93.69075809999998
34.683438200000005,"Clemson, SC",-82.83736540000002
43.4197429,"Newaygo, MI",-85.80005059999998
28.3232418,"Pasco, FL",-82.4319405
46.48189199999999,"Kimball, WI",-90.3060114
40.6042705,"Island Park, NY",-73.65540779999998
33.647504,"Laguna, Irvine, Costa Mesa, CA",-117.933415
26.4614625,"Delary Beach, FL",-80.07282009999999
48.4157509,"Minot AFB, ND",-101.3386723
34.0789929,"Arley, AL",-87.2122325
32.7562463,"Bastrop, LA",-91.8723497
42.37168810000001,"Round Lake Beach, IL",-88.0900815
39.732892,"Pitman, NJ",-75.13156509999997
42.2618865,"La Barge, WY",-110.1946046
42.4998539,"Delton, MI",-85.40822920000002
39.6531394,"Pilesgrove, NJ",-75.31464390000002
42.8653073,"Leonard, MI",-83.1427147
39.4464409,"Girard, IL",-89.78093009999998
38.1887327,"Huntersville, WV",-80.01617270000001
38.5083865,"Mehlville, MO",-90.3228941
45.84917960000001,"Macinaw, MI",-84.6189339
37.816239,"Clifton Forge, VA",-79.8244947
38.0193657,"Matinez, CA",-122.1341321
22.1452778,"Anahola, HI",-159.31555559999995
34.9595263,"Konawa, OK",-96.75279559999998
40.1214579,"Dresden, OH",-82.01069179999998
36.3802879,"Corola, NC",-75.8307777
38.9657249,"New Carrollton, MD",-76.88024829999998
34.3145355,"Springer, OK",-97.1427939
37.7692167,"Bismarck, MO",-90.6248481
38.5969977,"Manchester, MO",-90.5092882
42.1572816,"Kennedy, NY",-79.1019877
41.9842123,"Dowagiac, MI",-86.10862279999998
46.829939,"Silver City, MI",-89.5725186
42.2444833,"Ecorse, MI",-83.1457569
29.6463535,"Newberry, FL",-82.60650229999997
40.7494306,"Islip terrace, NY",-73.18817810000002
33.08371,"Lantana, TX",-97.1197867
44.1103479,"Harrison, ME",-70.67922890000001
40.6284222,"Tremont, PA",-76.38717679999998
44.45888069999999,"Vassalboro, ME",-69.67776049999999
41.485745,"Falls, PA",-75.841775
34.146491600000004,"Double Springs, AL",-87.40223859999998
34.3675936,"Hampstead, NC",-77.71054819999998
42.32613320000001,"Volo, IL",-88.167861
39.8006685,"Claymont, DE",-75.45964040000001
37.92361939999999,"Rye, CO",-104.9302662
35.96704120000001,"Newport, TN",-83.1876578
40.5417343,"Cheswick, PA",-79.7992155
42.403396,"Ashford Hollow, NY",-78.6853057
41.96273920000001,"Tama, IA",-92.576753
48.09492179999999,"Fort Flagler, WA",-122.7032413
38.4614404,"Milstadt, IL",-90.0917755
48.6023149,"International Falls, MN",-93.4040679
42.2886844,"Savona, NY",-77.21830909999998
41.0289404,"Glandorf, OH",-84.0791114
37.3266098,"Mono Springs, CA",-119.0176179
30.4029776,"Church Point, LA",-92.2151255
44.4905433,"Essex junction, VT",-73.11122069999998
38.32196550000001,"Passaic, MO",-94.34828329999999
36.2296004,"Aulander, NC",-77.1141282
47.23813089999999,"Matlock, WA",-123.407894
38.802032200000006,"Spencer, WV",-81.35095319999998
30.3846821,"Bryceville, FL",-81.93871949999998
36.59451729999999,"Pineville, MO",-94.38410309999999
31.1483719,"Morgans Point Resort, TX",-97.463555
44.2409265,"Bernard, ME",-68.35636869999999
39.03476660000001,"Linton, IN",-87.1658458
33.8160058,"N. Myrtle Beach, SC",-78.68001600000002
36.0741417,"Franklin County, NC",-78.2426748
43.6546148,"Sherburn, MN",-94.7268677
40.9700549,"Doylestown, OH",-81.69651680000003
37.09030300000001,"Hazelton, KS",-98.3984073
37.02453320000001,"Lily, KY",-84.07520889999998
44.7473347,"Industry, ME",-70.05997020000001
42.1394858,"Trenton, MI",-83.1782587
33.4662328,"Hooks, TX",-94.2885306
34.582769899999995,"Adelanto, CA",-117.409215
43.87297179999999,"Felt, ID",-111.1846682
41.8394928,"Reading, MI",-84.74801339999998
47.4888156,"Gilbert, MN",-92.4649052
41.2969763,"Carbon Hill, IL",-88.30006340000001
37.5851412,"Amherst, VA",-79.0514134
40.9039869,"Nissequogue, NY",-73.19788989999998
38.4247751,"Catawissa, MO",-90.7826323
44.8295663,"Sublimity, OR",-122.7945335
45.9173549,"Umatilla, WA",-119.3425179
41.81089799999999,"Port Allegany, PA",-78.27973519999998
30.14457,"Field Store, TX",-95.95585
38.4987149,"Birch River, WV",-80.75509819999998
43.61062370000001,"Rutland City, VT",-72.9726065
38.468381,"Drake, MO",-91.46460460000002
44.3030063,"Wellesley Island, NY",-76.026575
47.7845419,"Brier, WA",-122.2742948
41.957544,"Baroda, MI",-86.4855749
39.89674249999999,"Carmichaels, PA",-79.97449920000003
40.6501036,"North Woodmere, NY",-73.7240205
40.7787454,"Bonneville Salt Flats, UT",-113.8352043
36.267778,"War Eagle, AR",-93.940833
40.11170070000001,"Saint Joseph, IL",-88.04170479999998
47.00275900000001,"Winnett, MT",-108.3520716
33.959375,"in space, GA",-83.41266399999998
41.419219,"Tontogany, OH",-83.7407702
34.4811904,"Geronimo, OK",-98.3831069
41.01065630000001,"Cutchogue, NY",-72.4850859
33.68897280000001,"Shallowater, TX",-101.9982275
40.51697670000001,"Moon Township, PA",-80.22134770000002
34.010659999999994,"Hugo, OK",-95.5096821
37.545979,"Highland Springs, VA",-77.3277568
35.111906,"Cashers, NC",-83.09963540000003
37.9688117,"Knightsen, CA",-121.6680084
38.5815719,"Natomas, CA",-121.4943996
36.7569994,"Poplar Bluff, MO",-90.392888
42.8375683,"Niles, NY",-76.413546
42.3232554,"Prattesville, NY",-74.4232507
31.4173935,"Sumrall, MS",-89.54229090000004
35.087293,"Slaughterville, OK",-97.33502879999999
43.5177659,"Old orchard beach, ME",-70.3772911
39.0086171,"Raytown, MO",-94.46356379999999
38.7141778,"Holden, MO",-93.9913303
39.9900653,"Dover Township, PA",-76.8951551
37.2041125,"Dinkey Lakes Wilderness, CA",-119.0581129
42.54710410000001,"Hunt, NY",-77.99153050000002
45.07000470000001,"Central Lake, MI",-85.2645105
30.25689259999999,"Houston, FL",-82.90262890000002
45.5378947,"Mt. Hood parkdale, OR",-121.568408
41.3873741,"Bristolville, OH",-80.86912730000002
39.48308970000001,"Mattoon, IL",-88.37282549999998
41.8794758,"Forest Park, IL",-87.81367
45.2611111,"Annandale, MN",-94.1241667
36.4345452,"Paris Landing, TN",-88.08605829999998
39.2168099,"Stonelick Park, OH",-84.07786479999999
35.7740206,"Rhodhiss, NC",-81.431201
40.3300924,"Wernersville, PA",-76.08049720000002
43.07246129999999,"New Castle, NH",-70.7160762
44.7480805,"Barton, VT",-72.17625799999998
41.4542793,"Oak Bluffs, MA",-70.5619724
41.8157883,"Poyntelle, PA",-75.42341619999998
45.7869023,"Norway, MI",-87.9037364
33.8674044,"Buena park, CA",-117.9981387
43.8991321,"West Salem, WI",-91.08124649999999
40.2659269,"Beatrice, NE",-96.7466913
40.38562460000001,"Trafford, PA",-79.75893470000003
47.0893399,"Farmington, WA",-117.0440605
29.3708857,"Del Rio, TX",-100.8958674
43.70939620000001,"Inlet, NY",-74.7337069
40.3806901,"South New Brunswick, NJ",-74.5316938
39.31324220000001,"Rose Mountain Pass, NV",-119.8965782
40.0044908,"Mount Summit, IN",-85.3846928
38.4048042,"Catlettsburg, KY",-82.60043689999998
31.70786579999999,"Amado, AZ",-111.06453590000002
39.8083196,"Commerce Cityy, CO",-104.9338675
41.5008673,"East Moline, IL",-90.4442979
38.0385329,"Morada, CA",-121.2457797
44.1660764,"Oronoco, MN",-92.5349056
28.4416658,"Masaryktown, FL",-82.45703940000001
41.5350551,"Orwell, OH",-80.86814369999998
45.1313875,"Northport, MI",-85.61675090000001
42.2047619,"Belleville, MI",-83.4852133
47.3544535,"Halliday, ND",-102.3360118
39.0457549,"Maryland, MD",-76.64127119999998
44.5726619,"Cambridge, ID",-116.6759918
38.8817784,"Woodstock, WV",-78.50584289999998
45.8196834,"Winter, WI",-91.0118303
41.4828144,"Merrillville, IN",-87.33281389999998
44.5386065,"Luxemburg, WI",-87.7039813
41.6458634,"Sandwich, IL",-88.6217432
38.3242355,"Crestwood, KY",-85.4724593
37.8792991,"Fairfield, VA",-79.2894783
46.87105250000001,"Ontonagon, MI",-89.31403019999998
42.18877210000001,"Lakeview, OR",-120.345792
42.6611688,"Albert Lake, OR",-120.229743
40.8598219,"Teterboro, NJ",-74.05930749999997
44.56395939999999,"Greenbush, MI",-83.357567
40.8125881,"Mahanoy City, PA",-76.1416033
34.9993329,"Warsaw, NC",-78.091101
32.1632079,"Winnsboro, LA",-91.720681
40.0578384,"Brick Town, NJ",-74.13718320000002
29.89576049999999,"Violet, LA",-89.8978439
39.070388,"Severa Park, MD",-76.54524090000002
34.0173184,"Bokchito, OK",-96.1427628
40.95447799999999,"Beaverville, IL",-87.65447809999998
42.50978440000001,"Goodyear Lake, NY",-74.98589820000002
37.9117174,"Terre du Lac, MO",-90.6254052
41.7244885,"Painseville, OH",-81.245657
39.0464066,"Stone Harbor, NJ",-74.76436079999998
40.9253764,"Port Jeff Station, NY",-73.04732840000001
39.197607,"Squaw Valley, CA",-120.2354422
43.14460620000001,"Eureka, MI",-85.26189869999997
28.1489021,"Indian Harbor Beach, FL",-80.5883855
29.69311189999999,"Fulshear, TX",-95.8998969
33.0787326,"Boyd, TX",-97.5653027
36.9085566,"Beatty, NV",-116.75922649999998
33.2570508,"Bronco, TX",-103.0591102
38.8281678,"Broadkill, DE",-75.2118531
43.161748300000006,"York, MA",-70.64825809999998
37.9939231,"Roach, MO",-92.8362978
32.216316,"Hilton Head Island, OH",-80.752608
40.074239,"Lone Pine, PA",-80.17228089999998
36.10924869999999,"Watts, OK",-94.5702202
32.2782024,"Payne Springs, TX",-96.0669152
39.02756,"Burlington, KY",-84.72411329999998
41.2122784,"Farrell, PA",-80.49673670000001
33.7475203,"Hemet, CO",-116.9719684
31.1618339,"Sloan, TX",-98.9092119
41.6060873,"Clive, IA",-93.77235999999999
40.0747682,"Ursa, IL",-91.3673711
44.16438040000001,"White Mountains, NH",-71.4325573
43.76665070000001,"Custer, SD",-103.5988057
39.55810379999999,"New Whiteland, IN",-86.09526380000001
32.47935510000001,"Edisto Beach, SC",-80.33482289999998
41.00761139999999,"Fairfield, IA",-91.96369140000002
37.1925472,"Brownsville, KY",-86.26775450000002
44.0881158,"Evans Mills, NY",-75.8071525
46.08900149999999,"Rainier, OR",-122.9359438
33.5773275,"Bonham, TX",-96.1783111
32.1573841,"Carthage, TX",-94.3374199
39.03055560000001,"Bennington, KS",-97.5941992
26.7056206,"Palm Beach Island, FL",-80.0364297
42.63396849999999,"Averill Park, NY",-73.5537257
41.5231076,"South Euclid, OH",-81.5184553
42.5542369,"Salem, WI",-88.1104802
40.1536479,"Clinton, IL",-88.9645253
40.6808726,"Berkley Heights, NJ",-74.43105240000001
41.7680851,"Shabbona, IL",-88.8770311
42.6739208,"Wayland, MI",-85.6447438
38.3172714,"Mt. Vernon, IL",-88.9031201
42.5945273,"Lunenburg, MA",-71.7245035
40.6203151,"Kenesaw, NE",-98.6577175
29.572438,"Larose, LA",-90.3817483
42.20790170000001,"Braintree, MA",-71.0040013
37.5565994,"Keyes, CA",-120.9154858
29.99883119999999,"Humbel, TX",-95.26215529999999
29.99883119999999,"Atascosita, TX",-95.26215529999999
39.1753256,"Litchfield, IL",-89.65425789999998
38.3606509,"Dunbar, WV",-81.73734850000002
33.7123305,"Lithonia, GA",-84.1051939
44.8965211,"Hartland, ME",-69.51285299999999
42.929477,"Saranac, MI",-85.21306650000002
34.5133698,"Snowflake, AZ",-110.0784491
44.25274049999999,"Arcadia, WI",-91.5015432
42.2417492,"Canisteo, NY",-77.53901270000001
42.6920233,"Menands, NY",-73.72456389999998
38.2234533,"Marlington, WV",-80.09450989999998
41.94890900000001,"Mapillville, RI",-71.6473464
35.1414552,"Fort Bragg, NC",-79.0079949
40.07424620000001,"Helixville, PA",-78.704464
26.1118401,"South Padre, TX",-97.1681257
46.9417181,"New Sweden, ME",-68.1206275
41.1703592,"Montgomery, PA",-76.87690759999998
43.1381455,"Verona, NY",-75.5706945
41.3186482,"Hebron, IN",-87.20030909999998
42.3195556,"Northboro, MA",-71.6411997
39.0094538,"Sylvan Grove, KS",-98.394228
43.72916170000001,"Sheboygan Falls, WI",-87.8106439
41.375049,"Olmsted Falls, OH",-81.9081937
43.62277479999999,"Oostburg, WI",-87.7945323
46.2852379,"Underwood, MN",-95.8708852
35.233971200000006,"Greenbried, AR",-92.387655
40.2653681,"Hummlestown, PA",-76.7083033
42.6803847,"Fair Haven, MI",-82.65812869999998
36.5570028,"Malden, MO",-89.9664798
40.5762406,"Ferndale, CA",-124.2639441
38.5925532,"Ellisville, MO",-90.5870686
33.8491816,"Redond Beach, CA",-118.3884078
40.8617303,"Ellwood City, PA",-80.2864515
35.98200739999999,"Fairview, TN",-87.12139529999996
45.140245,"Antigo, WI",-89.15233529999998
38.65921520000001,"Washington, IN",-87.172789
35.5278815,"Lake Junaluska, NC",-82.9595811
37.0031109,"Grand Rives, KY",-88.2344746
43.8376221,"Lorane, OR",-123.2389784
40.9172208,"Waverly, NE",-96.5272313
46.67501,"Riverview, WI",-92.189226
48.1011309,"Lake Roosevelt, WA",-118.246639
34.752742,"Cape Lookout, NC",-76.42738979999999
40.6339561,"Patton, PA",-78.6503006
33.8187167,"Mableton, GA",-84.5824329
37.8136583,"Eldorado, IL",-88.43810289999998
42.75469870000001,"Esperance, NY",-74.32355390000002
26.8752122,"Little Gasparilla Island, FL",-82.32212750000002
40.7904497,"Red Feather area, CO",-105.5723905
36.5770073,"Cleora, OK",-94.9506747
38.2694347,"Nucla, CO",-108.5478691
33.203449199999994,"Maylene, AL",-86.86165600000002
34.1692789,"Gillham, AR",-94.3163177
36.44703870000001,"Oologah, OK",-95.708315
37.179496,"Horse Cave, KY",-85.9069175
48.74386629999999,"St. Mary, MT",-113.4295461
41.7875713,"Washington, NY",-73.6771662
39.72426160000001,"Blue Ridge Summit, PA",-77.47137819999998
45.2312337,"Albertville, MN",-93.6687657
30.6010744,"Baldwin County, AL",-87.77633329999998
39.6444898,"Greencastle, IN",-86.8647316
37.3317639,"Carrie, KY",-83.0326656
38.55810719999999,"Washington, MO",-91.0120878
39.6469295,"Gypsum, CO",-106.95171090000002
47.46242789999999,"Eveleth, MN",-92.5399063
41.7809727,"Kinderhook, MI",-84.99215490000002
36.3828852,"Lafollette, TN",-84.11994720000001
38.615768,"Ottawa, KS",-95.2686366
37.59005429999999,"Falls of Rough, KY",-86.5488713
41.7483483,"Darien, IL",-87.9737943
21.56165750000001,"North Shore Oahu, HI",-158.0715983
41.6258708,"Burns Harbor, IN",-87.1333676
30.234925,"Rayne, LA",-92.2684617
38.3220633,"Fruitland, MD",-75.62020290000002
40.3281246,"Jeannette, PA",-79.6153198
33.83744179999999,"South Myrtle Beach Pier, SC",-78.60632269999998
35.802011,"Thompsons Station, TN",-86.91139079999998
44.8769853,"Isle la Motte, VT",-73.33874370000002
